provider_id,provider_name,provider_city,provider_state,provider_zip_code,apc,apc_desc,capc_services,average_medicare_allowed_amount,CBSA
270086,Great Falls Clinic Hospital,Great Falls,MT,59405,5114,Level 4 Musculoskeletal Procedures,49,4949.71,24500
270087,The Healthcenter,Kalispell,MT,59901,5114,Level 4 Musculoskeletal Procedures,109,4988.35,28060
280003,Bryan Medical Center,Lincoln,NE,68506,5114,Level 4 Musculoskeletal Procedures,224,4955.37,30700
280009,Chi Health Good Samaritan,Kearney,NE,68848,5114,Level 4 Musculoskeletal Procedures,74,4798.3,28260
280013,The Nebraska Medical Center,Omaha,NE,68198,5114,Level 4 Musculoskeletal Procedures,99,4923.0,36540
280020,Chi Health St Elizabeth,Lincoln,NE,68510,5114,Level 4 Musculoskeletal Procedures,42,4837.32,30700
280023,Chi Health St Francis,Grand Island,NE,68803,5114,Level 4 Musculoskeletal Procedures,77,4899.42,24260
280032,Mary Lanning Healthcare,Hastings,NE,68901,5114,Level 4 Musculoskeletal Procedures,60,4706.29,99999
280032,Mary Lanning Healthcare,Hastings,NE,68901,5114,Level 4 Musculoskeletal Procedures,60,4706.29,24260
280032,Mary Lanning Healthcare,Hastings,NE,68901,5114,Level 4 Musculoskeletal Procedures,60,4706.29,25580
280040,Methodist Hospital,Omaha,NE,68114,5114,Level 4 Musculoskeletal Procedures,219,4807.15,36540
280060,Chi Health Creighton University Medical Center - B,Omaha,NE,68124,5114,Level 4 Musculoskeletal Procedures,35,4666.07,36540
280061,Regional West Medical Center,Scottsbluff,NE,69361,5114,Level 4 Musculoskeletal Procedures,96,5178.6,42420
280065,Great Plains Health,North Platte,NE,69101,5114,Level 4 Musculoskeletal Procedures,45,5375.42,35820
280077,Fremont Health Medical Center,Fremont,NE,68025,5114,Level 4 Musculoskeletal Procedures,19,5092.39,23340
280077,Fremont Health Medical Center,Fremont,NE,68025,5114,Level 4 Musculoskeletal Procedures,19,5092.39,36540
280081,Chi Health Immanuel,Omaha,NE,68122,5114,Level 4 Musculoskeletal Procedures,42,4868.82,36540
280105,Chi Health Midlands,Papillion,NE,68046,5114,Level 4 Musculoskeletal Procedures,21,4962.92,36540
280111,Columbus Community Hospital,Columbus,NE,68601,5114,Level 4 Musculoskeletal Procedures,70,5000.84,99999
280111,Columbus Community Hospital,Columbus,NE,68601,5114,Level 4 Musculoskeletal Procedures,70,5000.84,18100
280125,Faith Regional Health Services,Norfolk,NE,68701,5114,Level 4 Musculoskeletal Procedures,49,4976.17,99999
280125,Faith Regional Health Services,Norfolk,NE,68701,5114,Level 4 Musculoskeletal Procedures,49,4976.17,35740
280127,Lincoln Surgical Hospital,Lincoln,NE,68506,5114,Level 4 Musculoskeletal Procedures,292,4895.59,30700
280129,Nebraska Orthopaedic Hospital,Omaha,NE,68144,5114,Level 4 Musculoskeletal Procedures,330,4856.04,36540
280130,Chi Health Lakeside,Omaha,NE,68130,5114,Level 4 Musculoskeletal Procedures,35,4849.94,36540
280131,Midwest Surgical Hospital Llc,Omaha,NE,68114,5114,Level 4 Musculoskeletal Procedures,194,4718.33,36540
280132,Bellevue Medical Center,Bellevue,NE,68123,5114,Level 4 Musculoskeletal Procedures,28,4962.98,36540
280133,"Nebraska Spine Hospital, Llc",Omaha,NE,68122,5114,Level 4 Musculoskeletal Procedures,63,4900.16,36540
280134,Kearney Regional Medical Center,Kearney,NE,68845,5114,Level 4 Musculoskeletal Procedures,70,4723.08,99999
280134,Kearney Regional Medical Center,Kearney,NE,68845,5114,Level 4 Musculoskeletal Procedures,70,4723.08,28260
290001,Renown Regional Medical Center,Reno,NV,89502,5114,Level 4 Musculoskeletal Procedures,223,5049.6,39900
290003,Sunrise Hospital And Medical Center,Las Vegas,NV,89109,5114,Level 4 Musculoskeletal Procedures,45,5624.2,29820
290007,University Medical Center,Las Vegas,NV,89102,5114,Level 4 Musculoskeletal Procedures,14,5700.64,29820
290008,Northeastern Nevada Regional Hospital,Elko,NV,89801,5114,Level 4 Musculoskeletal Procedures,15,5502.87,21220
290009,Saint Mary's Regional Medical Center,Reno,NV,89503,5114,Level 4 Musculoskeletal Procedures,85,5143.6,39900
290012,St Rose Dominican Hospitals - Rose De Lima Campus,Henderson,NV,89015,5114,Level 4 Musculoskeletal Procedures,33,5563.0,29820
290019,Carson Tahoe Regional Medical Center,Carson City,NV,89703,5114,Level 4 Musculoskeletal Procedures,167,5185.29,16180
290019,Carson Tahoe Regional Medical Center,Carson City,NV,89703,5114,Level 4 Musculoskeletal Procedures,167,5185.29,39900
290021,Valley Hospital Medical Center,Las Vegas,NV,89106,5114,Level 4 Musculoskeletal Procedures,52,5535.1,29820
290022,Desert Springs Hospital,Las Vegas,NV,89119,5114,Level 4 Musculoskeletal Procedures,41,5589.86,29820
290032,Northern Nevada Medical Center,Sparks,NV,89434,5114,Level 4 Musculoskeletal Procedures,76,5057.27,39900
290039,Mountainview Hospital,Las Vegas,NV,89128,5114,Level 4 Musculoskeletal Procedures,50,5181.68,29820
290041,Summerlin Hospital Medical Center,Las Vegas,NV,89144,5114,Level 4 Musculoskeletal Procedures,14,5159.14,29820
290045,St Rose Dominican Hospitals - Siena Campus,Henderson,NV,89052,5114,Level 4 Musculoskeletal Procedures,136,5669.09,29820
290046,Spring Valley Hospital Medical Center,Las Vegas,NV,89118,5114,Level 4 Musculoskeletal Procedures,54,5311.47,29820
290047,Southern Hills Hospital And Medical Center,Las Vegas,NV,89148,5114,Level 4 Musculoskeletal Procedures,103,5475.17,29820
290049,Renown South Meadows Medical Center,Reno,NV,89521,5114,Level 4 Musculoskeletal Procedures,92,5095.18,39900
290053,St Rose Dominican Hospitals - San Martin Campus,Las Vegas,NV,89113,5114,Level 4 Musculoskeletal Procedures,40,5497.06,29820
290054,Centennial Hills Hospital Medical Center,Las Vegas,NV,89149,5114,Level 4 Musculoskeletal Procedures,43,5312.06,29820
290057,Henderson Hospital,Henderson,NV,89011,5114,Level 4 Musculoskeletal Procedures,35,5591.06,29820
300001,Concord Hospital,Concord,NH,03301,5114,Level 4 Musculoskeletal Procedures,197,5339.81,18180
300003,Mary Hitchcock Memorial Hospital,Lebanon,NH,03756,5114,Level 4 Musculoskeletal Procedures,208,5718.15,30100
300005,Lakes Region General Hospital,Laconia,NH,03246,5114,Level 4 Musculoskeletal Procedures,55,5730.93,29060
300011,St Joseph Hospital,Nashua,NH,03060,5114,Level 4 Musculoskeletal Procedures,56,5529.54,31700
300012,Elliot Hospital,Manchester,NH,03103,5114,Level 4 Musculoskeletal Procedures,155,5501.22,31700
300012,Elliot Hospital,Manchester,NH,03103,5114,Level 4 Musculoskeletal Procedures,155,5501.22,14460
300014,Frisbie Memorial Hospital,Rochester,NH,03867,5114,Level 4 Musculoskeletal Procedures,44,5418.63,14460
300017,Parkland Medical Center,Derry,NH,03038,5114,Level 4 Musculoskeletal Procedures,23,5473.7,14460
300018,Wentworth-Douglass Hospital,Dover,NH,03820,5114,Level 4 Musculoskeletal Procedures,74,5185.36,14460
300019,Cheshire Medical Center,Keene,NH,03431,5114,Level 4 Musculoskeletal Procedures,46,5454.94,28300
300020,Southern Nh Medical Center,Nashua,NH,03060,5114,Level 4 Musculoskeletal Procedures,88,5429.41,31700
300023,Exeter Hospital Inc,Exeter,NH,03833,5114,Level 4 Musculoskeletal Procedures,173,5393.62,14460
300029,Portsmouth Regional Hospital,Portsmouth,NH,03801,5114,Level 4 Musculoskeletal Procedures,96,5405.61,14460
300034,Catholic Medical Center,Manchester,NH,03102,5114,Level 4 Musculoskeletal Procedures,45,5529.54,18180
300034,Catholic Medical Center,Manchester,NH,03102,5114,Level 4 Musculoskeletal Procedures,45,5529.54,31700
303026,Northeast Rehabilitation Hospital,Salem,NH,03079,5114,Level 4 Musculoskeletal Procedures,42,5805.12,14460
310001,Hackensack University Medical Center,Hackensack,NJ,07601,5114,Level 4 Musculoskeletal Procedures,234,5998.61,35620
310002,Newark Beth Israel Medical Center,Newark,NJ,07112,5114,Level 4 Musculoskeletal Procedures,30,5661.24,35620
310003,Palisades Medical Center,North Bergen,NJ,07047,5114,Level 4 Musculoskeletal Procedures,30,5571.42,35620
310005,Hunterdon Medical Center,Flemington,NJ,08822,5114,Level 4 Musculoskeletal Procedures,61,5461.35,35620
310008,Holy Name Medical Center,Teaneck,NJ,07666,5114,Level 4 Musculoskeletal Procedures,87,5932.49,35620
310009,Clara Maass Medical Center,Belleville,NJ,07109,5114,Level 4 Musculoskeletal Procedures,47,5978.71,35620
310010,Univ Medical Center Of Princeton At Plainsboro,Plainsboro,NJ,08536,5114,Level 4 Musculoskeletal Procedures,164,5918.8,35620
310011,Cape Regional Medical Center Inc,Cape May Court House,NJ,08210,5114,Level 4 Musculoskeletal Procedures,64,5508.2,36140
310012,Valley Hospital,Ridgewood,NJ,07450,5114,Level 4 Musculoskeletal Procedures,195,5958.68,35620
310014,Cooper University Hospital,Camden,NJ,08103,5114,Level 4 Musculoskeletal Procedures,96,5436.7,37980
310015,Morristown Medical Center,Morristown,NJ,07962,5114,Level 4 Musculoskeletal Procedures,417,5927.63,35620
310017,Chilton Medical Center,Pompton Plains,NJ,07444,5114,Level 4 Musculoskeletal Procedures,33,5690.01,35620
310019,St Joseph's Regional Medical Center,Paterson,NJ,07503,5114,Level 4 Musculoskeletal Procedures,143,5909.54,35620
310022,Virtua West Jersey Hospitals Voorhees,Voorhees,NJ,08043,5114,Level 4 Musculoskeletal Procedures,46,5560.37,37980
310024,Robert Wood Johnson University Hospital At Rahway,Rahway,NJ,07065,5114,Level 4 Musculoskeletal Procedures,45,5552.36,35620
310027,Trinitas Regional Medical Center,Elizabeth,NJ,07207,5114,Level 4 Musculoskeletal Procedures,24,5552.36,35620
310028,Newton Medical Center,Newton,NJ,07860,5114,Level 4 Musculoskeletal Procedures,36,5978.71,35620
310028,Newton Medical Center,Newton,NJ,07860,5114,Level 4 Musculoskeletal Procedures,36,5978.71,10900
310032,Inspira Medical Center Vineland,Vineland,NJ,08360,5114,Level 4 Musculoskeletal Procedures,93,5409.91,12100
310032,Inspira Medical Center Vineland,Vineland,NJ,08360,5114,Level 4 Musculoskeletal Procedures,93,5409.91,37980
310032,Inspira Medical Center Vineland,Vineland,NJ,08360,5114,Level 4 Musculoskeletal Procedures,93,5409.91,47220
310034,Riverview Medical Center,Red Bank,NJ,07701,5114,Level 4 Musculoskeletal Procedures,98,6012.44,35620
310038,Robert Wood Johnson University Hospital,New Brunswick,NJ,08901,5114,Level 4 Musculoskeletal Procedures,59,5963.19,35620
310039,Raritan Bay Medical Center Perth Amboy Division,Perth Amboy,NJ,08861,5114,Level 4 Musculoskeletal Procedures,45,5936.14,35620
310040,Carepoint Health-Hoboken University Medical Center,Hoboken,NJ,07030,5114,Level 4 Musculoskeletal Procedures,23,6043.14,35620
310041,Community Medical Center,Toms River,NJ,08755,5114,Level 4 Musculoskeletal Procedures,64,5967.92,35620
310044,Capital Health Medical Center - Hopewell,Pennington,NJ,08534,5114,Level 4 Musculoskeletal Procedures,66,5486.6,45940
310045,Englewood Hospital And Medical Center,Englewood,NJ,07631,5114,Level 4 Musculoskeletal Procedures,139,5954.07,35620
310047,Shore Medical Center,Somers Point,NJ,08244,5114,Level 4 Musculoskeletal Procedures,59,5574.19,12100
310048,Robert Wood Johnson University Hospital Somerset,Somerville,NJ,08876,5114,Level 4 Musculoskeletal Procedures,47,5367.06,35620
310050,Saint Clare's Hospital/ Denville Campus,Denville,NJ,07834,5114,Level 4 Musculoskeletal Procedures,49,5691.07,35620
310051,Overlook Medical Center,Summit,NJ,07902,5114,Level 4 Musculoskeletal Procedures,219,5872.13,35620
310052,Ocean Medical Center,Brick,NJ,08724,5114,Level 4 Musculoskeletal Procedures,99,6043.14,35620
310054,Hackensack-Umc Mountainside,Montclair,NJ,07042,5114,Level 4 Musculoskeletal Procedures,31,5978.71,35620
310057,Virtua Memorial Hospital Of Burlington County,Mount Holly,NJ,08060,5114,Level 4 Musculoskeletal Procedures,76,5552.37,37980
310060,St Luke's Warren Hospital,Phillipsburg,NJ,08865,5114,Level 4 Musculoskeletal Procedures,36,5552.36,10900
310061,Lourdes Medical Center Of Burlington County,Willingboro,NJ,08046,5114,Level 4 Musculoskeletal Procedures,43,5450.42,37980
310064,Atlanticare Regional Medical Center - City Campus,Atlantic City,NJ,08401,5114,Level 4 Musculoskeletal Procedures,115,5873.63,12100
310069,Inspira Medical Center Elmer,Elmer,NJ,08318,5114,Level 4 Musculoskeletal Procedures,44,5451.82,47220
310069,Inspira Medical Center Elmer,Elmer,NJ,08318,5114,Level 4 Musculoskeletal Procedures,44,5451.82,37980
310070,Saint Peter's University Hospital,New Brunswick,NJ,08901,5114,Level 4 Musculoskeletal Procedures,29,6043.14,35620
310073,Jersey Shore University Medical Center,Neptune,NJ,07754,5114,Level 4 Musculoskeletal Procedures,68,6043.18,35620
310074,Jersey City Medical Center,Jersey City,NJ,07302,5114,Level 4 Musculoskeletal Procedures,21,6043.14,35620
310075,Monmouth Medical Center,Long Branch,NJ,07740,5114,Level 4 Musculoskeletal Procedures,98,5994.26,35620
310076,Saint Barnabas Medical Center,Livingston,NJ,07039,5114,Level 4 Musculoskeletal Procedures,105,5809.64,35620
310081,Inspira Medical Center Woodbury,Woodbury,NJ,08096,5114,Level 4 Musculoskeletal Procedures,21,5552.36,37980
310084,Monmouth Medical Center-Southern Campus,Lakewood,NJ,08701,5114,Level 4 Musculoskeletal Procedures,27,5884.11,35620
310086,Kennedy University Hospital - Stratford Div,Stratford,NJ,08084,5114,Level 4 Musculoskeletal Procedures,212,5381.95,37980
310108,Jfk Medical Ctr - Anthony M. Yelencsics Community,Edison,NJ,08818,5114,Level 4 Musculoskeletal Procedures,96,5993.85,35620
310110,Robert Wood Johnson University Hospital Hamilton,Hamilton,NJ,08690,5114,Level 4 Musculoskeletal Procedures,76,5460.07,45940
310111,Centrastate Medical Center,Freehold,NJ,07728,5114,Level 4 Musculoskeletal Procedures,52,6043.14,35620
310112,Bayshore Medical Center,Holmdel,NJ,07733,5114,Level 4 Musculoskeletal Procedures,56,5986.79,35620
310113,Southern Ocean Medical Center,Manahawkin,NJ,08050,5114,Level 4 Musculoskeletal Procedures,57,5789.83,35620
310115,Hackettstown Medical Center,Hackettstown,NJ,07840,5114,Level 4 Musculoskeletal Procedures,43,5552.36,10900
310115,Hackettstown Medical Center,Hackettstown,NJ,07840,5114,Level 4 Musculoskeletal Procedures,43,5552.36,35620
310119,University Hospital,Newark,NJ,07101,5114,Level 4 Musculoskeletal Procedures,11,5978.71,35620
310130,Hackensack Meridian Health Pascack Valley Medical,Westwood,NJ,07675,5114,Level 4 Musculoskeletal Procedures,35,6043.14,35620
320001,Unm Hospital,Albuquerque,NM,87106,5114,Level 4 Musculoskeletal Procedures,72,4865.98,10740
320002,Christus St Vincent Regional Medical Center,Santa Fe,NM,87505,5114,Level 4 Musculoskeletal Procedures,229,5181.66,42140
320003,Alta Vista Regional Hospital,Las Vegas,NM,87701,5114,Level 4 Musculoskeletal Procedures,20,5269.72,29780
320004,Gerald Champion Regional Medical Center,Alamogordo,NM,88310,5114,Level 4 Musculoskeletal Procedures,35,4946.15,10460
320005,San Juan Regional Medical Center,Farmington,NM,87401,5114,Level 4 Musculoskeletal Procedures,46,4792.8,22140
320006,Eastern New Mexico Medical Center,Roswell,NM,88201,5114,Level 4 Musculoskeletal Procedures,41,4690.11,40740
320009,Lovelace Medical Center,Albuquerque,NM,87102,5114,Level 4 Musculoskeletal Procedures,42,4737.18,10740
320011,Presbyterian Espanola Hospital,Espanola,NM,87532,5114,Level 4 Musculoskeletal Procedures,31,4698.19,42140
320011,Presbyterian Espanola Hospital,Espanola,NM,87532,5114,Level 4 Musculoskeletal Procedures,31,4698.19,21580
320013,Holy Cross Hospital A Div Of Taos Health Systems,Taos,NM,87571,5114,Level 4 Musculoskeletal Procedures,52,4870.36,45340
320016,Gila Regional Medical Center,Silver City,NM,88061,5114,Level 4 Musculoskeletal Procedures,30,4814.84,43500
320017,Lovelace Women's Hospital,Albuquerque,NM,87109,5114,Level 4 Musculoskeletal Procedures,67,4920.37,10740
320018,Memorial Medical Center,Las Cruces,NM,88011,5114,Level 4 Musculoskeletal Procedures,31,4584.03,29740
320021,Presbyterian Hospital,Albuquerque,NM,87106,5114,Level 4 Musculoskeletal Procedures,138,4778.37,10740
320022,Plains Regional Medical Center,Clovis,NM,88101,5114,Level 4 Musculoskeletal Procedures,15,4618.27,38780
320022,Plains Regional Medical Center,Clovis,NM,88101,5114,Level 4 Musculoskeletal Procedures,15,4618.27,17580
320030,Artesia General Hospital,Artesia,NM,88210,5114,Level 4 Musculoskeletal Procedures,27,5154.82,16100
320063,Carlsbad Medical Center,Carlsbad,NM,88220,5114,Level 4 Musculoskeletal Procedures,13,6736.67,16100
320065,Lea Regional Medical Center,Hobbs,NM,88240,5114,Level 4 Musculoskeletal Procedures,15,4607.21,26020
320074,Lovelace Westside Hospital,Albuquerque,NM,87114,5114,Level 4 Musculoskeletal Procedures,32,4920.37,10740
320085,Mountain View Regional Medical Center,Las Cruces,NM,88011,5114,Level 4 Musculoskeletal Procedures,48,4704.89,29740
320086,Lovelace Regional Hospital - Roswell,Roswell,NM,88201,5114,Level 4 Musculoskeletal Procedures,51,4546.18,40740
320089,Unm Sandoval Regional Medical Center,Rio Rancho,NM,87144,5114,Level 4 Musculoskeletal Procedures,31,4879.7,10740
330003,Albany Memorial Hospital,Albany,NY,12204,5114,Level 4 Musculoskeletal Procedures,56,4789.05,10580
330005,Kaleida Health,Buffalo,NY,14210,5114,Level 4 Musculoskeletal Procedures,112,5061.46,15380
330006,St Joseph's Medical Center,Yonkers,NY,10701,5114,Level 4 Musculoskeletal Procedures,14,6218.56,35620
330011,"Our Lady Of Lourdes Memorial Hospital, Inc",Binghamton,NY,13905,5114,Level 4 Musculoskeletal Procedures,90,4789.05,13780
330013,Albany Medical Center Hospital,Albany,NY,12208,5114,Level 4 Musculoskeletal Procedures,136,4789.05,10580
330019,"New York Community Hospital Of Brooklyn, Inc.",Brooklyn,NY,11229,5114,Level 4 Musculoskeletal Procedures,17,6218.73,35620
330023,Vassar Brothers Medical Center,Poughkeepsie,NY,12601,5114,Level 4 Musculoskeletal Procedures,79,5930.0,39100
330024,Mount Sinai Hospital,New York,NY,10029,5114,Level 4 Musculoskeletal Procedures,173,5980.38,35620
330027,Nassau University Medical Center,East Meadow,NY,11554,5114,Level 4 Musculoskeletal Procedures,22,5993.35,35620
330028,Richmond University Medical Center,Staten Island,NY,10304,5114,Level 4 Musculoskeletal Procedures,55,6043.26,35620
330030,Newark-Wayne Community Hospital,Newark,NY,14513,5114,Level 4 Musculoskeletal Procedures,41,4695.99,40380
330033,"Chenango Memorial Hospital, Inc",Norwich,NY,13815,5114,Level 4 Musculoskeletal Procedures,29,4835.95,99999
330043,Southside Hospital,Bay Shore,NY,11706,5114,Level 4 Musculoskeletal Procedures,14,6218.56,35620
330044,Faxton-St Luke's Healthcare,Utica,NY,13503,5114,Level 4 Musculoskeletal Procedures,33,4854.41,
330045,Huntington Hospital,Huntington,NY,11743,5114,Level 4 Musculoskeletal Procedures,58,6133.16,35620
330046,Mount Sinai West,New York,NY,10019,5114,Level 4 Musculoskeletal Procedures,128,6218.59,35620
330047,St Mary's Hospital At Amsterdam,Amsterdam,NY,12010,5114,Level 4 Musculoskeletal Procedures,57,4655.18,11220
330047,St Mary's Hospital At Amsterdam,Amsterdam,NY,12010,5114,Level 4 Musculoskeletal Procedures,57,4655.18,24100
330047,St Mary's Hospital At Amsterdam,Amsterdam,NY,12010,5114,Level 4 Musculoskeletal Procedures,57,4655.18,10580
330049,Northern Dutchess Hospital,Rhinebeck,NY,12572,5114,Level 4 Musculoskeletal Procedures,67,5921.39,39100
330055,New York-Presbyterian/Queens,Flushing,NY,11355,5114,Level 4 Musculoskeletal Procedures,87,6161.64,35620
330057,St Peter's Hospital,Albany,NY,12208,5114,Level 4 Musculoskeletal Procedures,70,4625.52,10580
330058,Geneva General Hospital,Geneva,NY,14456,5114,Level 4 Musculoskeletal Procedures,54,4647.73,42900
330058,Geneva General Hospital,Geneva,NY,14456,5114,Level 4 Musculoskeletal Procedures,54,4647.73,40380
330059,Montefiore Medical Center,Bronx,NY,10467,5114,Level 4 Musculoskeletal Procedures,64,6141.14,35620
330061,Lawrence Hospital Center,Bronxville,NY,10708,5114,Level 4 Musculoskeletal Procedures,42,6104.15,35620
330065,Niagara Falls Memorial Medical Center,Niagara Falls,NY,14302,5114,Level 4 Musculoskeletal Procedures,22,4867.8,15380
330073,United Memorial Medical Center,Batavia,NY,14020,5114,Level 4 Musculoskeletal Procedures,31,4789.05,12860
330074,F F Thompson Hospital,Canandaigua,NY,14424,5114,Level 4 Musculoskeletal Procedures,55,4719.74,40380
330078,Sisters Of Charity Hospital,Buffalo,NY,14214,5114,Level 4 Musculoskeletal Procedures,73,5018.95,15380
330079,Adirondack Medical Center,Saranac Lake,NY,12983,5114,Level 4 Musculoskeletal Procedures,27,5601.55,31660
330079,Adirondack Medical Center,Saranac Lake,NY,12983,5114,Level 4 Musculoskeletal Procedures,27,5601.55,99999
330084,Alice Hyde Medical Center,Malone,NY,12953,5114,Level 4 Musculoskeletal Procedures,18,5129.07,31660
330088,Eastern Long Island Hospital,Greenport,NY,11944,5114,Level 4 Musculoskeletal Procedures,54,6160.98,35620
330090,Arnot Ogden Medical Center,Elmira,NY,14905,5114,Level 4 Musculoskeletal Procedures,80,4598.34,21300
330094,Columbia Memorial Hospital,Hudson,NY,12534,5114,Level 4 Musculoskeletal Procedures,36,4912.7,26460
330096,Jones Memorial Hospital,Wellsville,NY,14895,5114,Level 4 Musculoskeletal Procedures,18,4969.11,99999
330101,New York-Presbyterian Hospital,New York,NY,10065,5114,Level 4 Musculoskeletal Procedures,405,6157.86,35620
330102,Kenmore Mercy Hospital,Kenmore,NY,14217,5114,Level 4 Musculoskeletal Procedures,61,5247.85,15380
330103,Olean General Hospital,Olean,NY,14760,5114,Level 4 Musculoskeletal Procedures,44,4704.66,36460
330104,Nyack Hospital,Nyack,NY,10960,5114,Level 4 Musculoskeletal Procedures,39,5919.76,35620
330106,North Shore University Hospital,Manhasset,NY,11030,5114,Level 4 Musculoskeletal Procedures,155,6160.86,35620
330107,Peconic Bay Medical Center,Riverhead,NY,11901,5114,Level 4 Musculoskeletal Procedures,30,6053.43,35620
330119,Lenox Hill Hospital,New York,NY,10021,5114,Level 4 Musculoskeletal Procedures,209,6100.07,35620
330125,Rochester General Hospital,Rochester,NY,14621,5114,Level 4 Musculoskeletal Procedures,95,4710.26,40380
330126,Orange Regional Medical Center,Middletown,NY,10940,5114,Level 4 Musculoskeletal Procedures,48,5942.89,99999
330126,Orange Regional Medical Center,Middletown,NY,10940,5114,Level 4 Musculoskeletal Procedures,48,5942.89,39100
330136,Mary Imogene Bassett Hospital,Cooperstown,NY,13326,5114,Level 4 Musculoskeletal Procedures,98,5302.2,36580
330140,St Joseph's Hospital Health Center,Syracuse,NY,13203,5114,Level 4 Musculoskeletal Procedures,104,5032.32,45060
330141,Brookhaven Memorial Hospital Medical Center,Patchogue,NY,11772,5114,Level 4 Musculoskeletal Procedures,48,6218.56,35620
330153,Ellis Hospital,Schenectady,NY,12308,5114,Level 4 Musculoskeletal Procedures,74,4687.94,10580
330154,Memorial Hospital For Cancer And Allied Diseases,New York,NY,10021,5114,Level 4 Musculoskeletal Procedures,61,5964.21,35620
330157,Samaritan Medical Center,Watertown,NY,13601,5114,Level 4 Musculoskeletal Procedures,28,5129.07,48060
330157,Samaritan Medical Center,Watertown,NY,13601,5114,Level 4 Musculoskeletal Procedures,28,5129.07,99999
330158,Good Samaritan Hospital Of Suffern,Suffern,NY,10901,5114,Level 4 Musculoskeletal Procedures,39,6043.14,35620
330160,Staten Island University Hospital,Staten Island,NY,10305,5114,Level 4 Musculoskeletal Procedures,78,5861.94,35620
330162,Northern Westchester Hospital,Mount Kisco,NY,10549,5114,Level 4 Musculoskeletal Procedures,100,6169.04,35620
330164,Highland Hospital,Rochester,NY,14620,5114,Level 4 Musculoskeletal Procedures,56,4652.81,40380
330167,Nyu Winthrop Hospital,Mineola,NY,11501,5114,Level 4 Musculoskeletal Procedures,127,6109.58,35620
330169,Mount Sinai Beth Israel/Petrie Campus,New York,NY,10003,5114,Level 4 Musculoskeletal Procedures,151,6066.74,35620
330175,"Cortland Regional Medical Center, Inc",Cortland,NY,13045,5114,Level 4 Musculoskeletal Procedures,14,5129.07,18660
330175,"Cortland Regional Medical Center, Inc",Cortland,NY,13045,5114,Level 4 Musculoskeletal Procedures,14,5129.07,27060
330175,"Cortland Regional Medical Center, Inc",Cortland,NY,13045,5114,Level 4 Musculoskeletal Procedures,14,5129.07,12180
330180,Samaritan Hospital,Troy,NY,12180,5114,Level 4 Musculoskeletal Procedures,12,4489.31,10580
330181,Glen Cove Hospital,Glen Cove,NY,11542,5114,Level 4 Musculoskeletal Procedures,17,6218.56,35620
330182,"St Francis Hospital, Roslyn",Roslyn,NY,11576,5114,Level 4 Musculoskeletal Procedures,107,6172.26,35620
330184,Montefiore New Rochelle Hospital,New Rochelle,NY,10802,5114,Level 4 Musculoskeletal Procedures,25,6020.38,35620
330185,John T Mather Memorial Hospital  Of Port Jefferson,Port Jefferson,NY,11777,5114,Level 4 Musculoskeletal Procedures,113,6174.74,35620
330188,Mount St Mary's Hospital And  Health Center,Lewiston,NY,14092,5114,Level 4 Musculoskeletal Procedures,12,5247.77,15380
330191,Glens Falls Hospital,Glens Falls,NY,12801,5114,Level 4 Musculoskeletal Procedures,66,4619.75,24020
330193,Flushing Hospital Medical Center,Flushing,NY,11355,5114,Level 4 Musculoskeletal Procedures,14,6218.56,35620
330194,Maimonides Medical Center,Brooklyn,NY,11219,5114,Level 4 Musculoskeletal Procedures,46,6218.56,35620
330195,Long Island Jewish Medical Center,New Hyde Park,NY,11040,5114,Level 4 Musculoskeletal Procedures,186,6218.59,35620
330197,Canton-Potsdam Hospital,Potsdam,NY,13676,5114,Level 4 Musculoskeletal Procedures,60,5353.59,36300
330198,South Nassau Communities Hospital,Oceanside,NY,11572,5114,Level 4 Musculoskeletal Procedures,90,6163.54,35620
330201,Kingsbrook Jewish Medical Center,Brooklyn,NY,11203,5114,Level 4 Musculoskeletal Procedures,12,6043.14,35620
330203,Crouse Hospital,Syracuse,NY,13210,5114,Level 4 Musculoskeletal Procedures,55,4592.91,45060
330205,St Anthony Community Hospital,Warwick,NY,10990,5114,Level 4 Musculoskeletal Procedures,55,5955.6,39100
330208,St John's Riverside Hospital,Yonkers,NY,10701,5114,Level 4 Musculoskeletal Procedures,73,6124.29,35620
330214,Nyu Langone Hospitals,New York,NY,10016,5114,Level 4 Musculoskeletal Procedures,524,5970.52,35620
330215,"Rome Memorial Hospital, Inc",Rome,NY,13440,5114,Level 4 Musculoskeletal Procedures,20,4792.49,46540
330219,Erie County Medical Center,Buffalo,NY,14215,5114,Level 4 Musculoskeletal Procedures,107,5169.63,15380
330222,Saratoga Hospital,Saratoga Springs,NY,12866,5114,Level 4 Musculoskeletal Procedures,81,4694.93,10580
330223,Massena Memorial Hospital,Massena,NY,13662,5114,Level 4 Musculoskeletal Procedures,19,5129.07,36300
330224,Healthalliance Hospital Marys Avenue Campus,Kingston,NY,12401,5114,Level 4 Musculoskeletal Procedures,25,5361.68,28740
330226,Unity Hospital Of Rochester,Rochester,NY,14626,5114,Level 4 Musculoskeletal Procedures,110,4736.13,40380
330229,Brooks Memorial Hospital,Dunkirk,NY,14048,5114,Level 4 Musculoskeletal Procedures,16,4312.09,27460
330234,Westchester Medical Center,Valhalla,NY,10595,5114,Level 4 Musculoskeletal Procedures,73,5884.59,35620
